"subsidiary_name";"geounit_name";"position_code";"aggregated_building_direction"
Московский;Московская обл_RuR_Юг;25077000674;GC/Рефарминг 900
Волгоградский;Большой Волгоград;25034109684;GC/Рефарминг 2100
Московский;Московская агломерация;25077000677;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25077000869;GC/Рефарминг 900
Московский;Деловая Москва;25077000692;GC/Рефарминг 900
Новосибирский;г.Новосибирск;25054045410;GC/Рефарминг 2100
Московский;г.Видное;25077000633;GC/Рефарминг 900
Московский;Московская агломерация;25077000667;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25077000683;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077000689;GC/Рефарминг 900
Московский;г.Химки;25077000690;GC/Рефарминг 900
Московский;г.Домодедово;25077000693;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25077000694;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077000696;GC/Рефарминг 900
Московский;Спящая Москва Север;25077000698;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25077000878;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077000841;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077000701;GC/Рефарминг 900
Московский;Спящая Москва Север;25077000727;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077000768;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25077000770;GC/Рефарминг 900
Московский;Московская агломерация;25077000700;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077000702;GC/Рефарминг 900
Новосибирский;г.Бердск+Искитим;25054045414;GC/Рефарминг 2100
Новосибирский;г.Бердск+Искитим;25054045417;GC/Рефарминг 2100
Московский;Московская обл_RuR_Запад;25077000704;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25077000708;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25077000709;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25077000730;GC/Рефарминг 900
Новосибирский;г.Новосибирск;25054045420;GC/Рефарминг 2100
Московский;Московская обл_RuR_Восток;25077000731;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077000764;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25077000765;GC/Рефарминг 900
Московский;г.Солнечногорск;25077000766;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25077000767;GC/Рефарминг 900
Краснодарский;г.Краснодар;25023115627;GC/Рефарминг 2100
Московский;Московская обл_RuR_Юг;25077000769;GC/Рефарминг 900
Новосибирский;г.Новосибирск;25054045421;GC/Рефарминг 2100
Московский;Московская обл_RuR_Запад;25077000771;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25077000772;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25077000557;GC/Рефарминг 900
Московский;г.Апрелевка;25077000585;GC/Рефарминг 900
